longitude,latitude,YR,MO,X,Y,TOT,CR
-73.81439218,40.75369616616438,2015,5,1035674,213923,1,GRAND LARCENY
-73.83401438,40.75736565133453,2015,5,1030235,215249,2,GRAND LARCENY
-73.83472347,40.75962285470431,2015,5,1030037,216071,1,GRAND LARCENY OF MOTOR VEHICLE
-73.83077246,40.763256654690935,2015,5,1031129,217397,1,GRAND LARCENY OF MOTOR VEHICLE
-73.86296919,40.749131057174544,2015,5,1022218,212235,2,BURGLARY
-73.88945017,40.74641202155005,2015,5,1014882,211234,1,BURGLARY
-73.88406923,40.74432346444734,2015,5,1016374,210475,1,FELONY ASSAULT
-73.86361058,40.73729369593315,2015,5,1022047,207922,2,FELONY ASSAULT
-73.87386703,40.746212112045086,2015,5,1019200,211167,2,FELONY ASSAULT
-73.87516483,40.74312018984708,2015,5,1018842,210040,2,FELONY ASSAULT
-73.86969833,40.742699677215626,2015,5,1020357,209889,1,FELONY ASSAULT
-73.85387291,40.751370572479885,2015,5,1024737,213055,1,GRAND LARCENY
-73.88434349,40.738090404990814,2015,5,1016301,208204,1,GRAND LARCENY
-73.88598845,40.73839945775014,2015,5,1015845,208316,1,GRAND LARCENY
-73.88064214,40.74156972137956,2015,5,1017325,209473,1,GRAND LARCENY
-73.89003748,40.74699172624671,2015,5,1014719,211445,1,GRAND LARCENY
-73.88906555,40.73898435085624,2015,5,1014992,208528,1,GRAND LARCENY OF MOTOR VEHICLE
-73.88434349,40.738090404990814,2015,5,1016301,208204,1,ROBBERY
-73.86801128,40.73447721426544,2015,5,1020829,206894,1,ROBBERY
-73.86722419,40.74739586821005,2015,5,1021040,211601,1,ROBBERY
-73.73205481,40.75558714744476,2015,5,1058484,214671,1,GRAND LARCENY
-73.7815787,40.77702663506382,2015,5,1044744,222444,1,GRAND LARCENY
-73.78815958,40.75474057768567,2015,5,1042941,214320,1,GRAND LARCENY
-73.75619185,40.75053002,2015,5,1051802,212809,1,GRAND LARCENY OF MOTOR VEHICLE
-73.78329209,40.74647255316936,2015,5,1044297,211311,1,GRAND LARCENY OF MOTOR VEHICLE
-73.77247474,40.75951673,2015,5,1047282,216071,1,ROBBERY
-73.85495961,40.72138822380072,2015,5,1024454,202131,1,FELONY ASSAULT
-73.85402554,40.72454352,2015,5,1024711,203281,1,FELONY ASSAULT
-73.86388308,40.73284751236144,2015,5,1021974,206302,2,GRAND LARCENY
-73.84443774,40.72072672403119,2015,5,1027371,201895,1,ROBBERY
-73.85306368,40.71081024253466,2015,5,1024986,198278,1,ROBBERY
-73.79358949,40.69140948289792,2015,5,1041491,191243,1,BURGLARY
-73.76457835,40.69267952,2015,5,1049535,191726,1,FELONY ASSAULT
-73.75705928,40.67497925985874,2015,5,1051638,185283,1,FELONY ASSAULT
-73.78123448,40.691672116720206,2015,5,1044917,191347,1,FELONY ASSAULT
-73.79271467,40.678186308803625,2015,5,1041745,186426,1,FELONY ASSAULT
-73.79948917,40.68172535682098,2015,5,1039863,187711,1,GRAND LARCENY
-73.75000476,40.704610527506894,2015,5,1053564,196084,1,GRAND LARCENY
-73.76306355,40.69173495,2015,5,1049956,191383,1,GRAND LARCENY
-73.77531,40.68733219,2015,5,1046564,189770,1,GRAND LARCENY
-73.79637534,40.68956446614015,2015,5,1040720,190569,1,MURDER
-73.94960694,40.76215674549153,2015,5,998210,216955,1,BURGLARY
-73.92232767,40.75895219,2015,5,1005768,215793,1,BURGLARY
-73.93968229,40.75159842995195,2015,5,1000962,213110,1,BURGLARY
-73.94015114,40.76403786,2015,5,1000829,217642,1,BURGLARY
-73.91989573,40.755157285779205,2015,5,1006443,214411,1,BURGLARY
-73.92420915,40.77089033,2015,5,1005243,220142,1,BURGLARY
-73.92353092,40.75473432054481,2015,5,1005436,214256,1,FELONY ASSAULT
-73.93642208,40.76026732937484,2015,5,1001863,216269,1,FELONY ASSAULT
-73.92880384,40.76864531764561,2015,5,1003971,219323,1,FELONY ASSAULT
-73.94302442,40.75584625485212,2015,5,1000035,214657,2,FELONY ASSAULT
-73.93070928,40.75200234917415,2015,5,1003448,213259,1,GRAND LARCENY
-73.90716916,40.77305443991384,2015,5,1009962,220935,1,GRAND LARCENY
-73.91974931,40.77183150020489,2015,5,1006478,220486,1,GRAND LARCENY
-73.92003252,40.76448402402777,2015,5,1006402,217809,1,GRAND LARCENY
-73.91789196,40.77022726321688,2015,5,1006993,219902,1,GRAND LARCENY
-73.92627751,40.75815057523137,2015,5,1004674,215500,1,GRAND LARCENY
-73.93124553,40.760481191041215,2015,5,1003297,216348,1,GRAND LARCENY
-73.91853824,40.77018655085016,2015,5,1006814,219887,1,GRAND LARCENY
-73.931185,40.756180139148064,2015,5,1003315,214781,1,GRAND LARCENY
-73.88888761,40.76995042721208,2015,5,1015027,219810,1,GRAND LARCENY OF MOTOR VEHICLE
-73.91274836,40.76393527861645,2015,5,1008420,217611,1,GRAND LARCENY OF MOTOR VEHICLE
-73.92107971,40.76727065969838,2015,5,1006111,218824,1,GRAND LARCENY OF MOTOR VEHICLE
-73.92389438,40.76516459130308,2015,5,1005332,218056,1,GRAND LARCENY OF MOTOR VEHICLE
-73.86687137,40.754183229032776,2015,5,1021134,214074,1,BURGLARY
-73.86511182,40.76041176008939,2015,5,1021618,216344,1,BURGLARY
-73.86446216,40.75681812,2015,5,1021800,215035,2,BURGLARY
-73.86542763,40.76132613004351,2015,5,1021530,216677,1,BURGLARY
-73.86436354,40.75029648203015,2015,5,1021831,212659,1,BURGLARY
-73.89737043,40.75905068,2015,5,1012682,215836,1,FELONY ASSAULT
-73.89906996,40.75707322316955,2015,5,1012212,215115,1,FELONY ASSAULT
-73.86436354,40.75029648203015,2015,5,1021831,212659,1,FELONY ASSAULT
-73.89165492,40.75105274456687,2015,5,1014269,212924,1,GRAND LARCENY
-73.87172183,40.76946873305816,2015,5,1019782,219641,1,GRAND LARCENY
-73.8817079,40.75105942732905,2015,5,1017025,212930,1,GRAND LARCENY
-73.86064082,40.75109076066639,2015,5,1022862,212950,1,GRAND LARCENY
-73.88531966,40.74748667019049,2015,5,1016026,211627,1,GRAND LARCENY
-73.87853865,40.74927753085679,2015,5,1017904,212282,1,GRAND LARCENY
-73.87741923,40.75352247294129,2015,5,1018212,213829,3,GRAND LARCENY
-73.88728513,40.75047489874752,2015,5,1015480,212715,1,GRAND LARCENY OF MOTOR VEHICLE
-73.88025516,40.75609728510018,2015,5,1017425,214766,1,ROBBERY
-73.87475953,40.76291213687328,2015,5,1018944,217251,1,ROBBERY
-74.08769497,40.61810531,2015,5,959904,164481,1,BURGLARY
-74.08421428,40.61720487,2015,5,960870,164152,1,BURGLARY
-74.11732989,40.628929047578254,2015,5,951682,168434,1,BURGLARY
-74.12464177,40.63395530056562,2015,5,949655,170268,1,BURGLARY
-74.12408303,40.63767235050128,2015,5,949812,171622,1,FELONY ASSAULT
-74.08293223,40.64640213155606,2015,5,961236,174789,1,FELONY ASSAULT
-74.07529499,40.642056900057895,2015,5,963354,173204,2,GRAND LARCENY
-74.12054041,40.63324877259203,2015,5,950793,170009,1,GRAND LARCENY
-74.0741999,40.61642127214728,2015,5,963650,163864,2,ROBBERY
-74.07642511,40.63776056284899,2015,5,963039,171639,1,ROBBERY
-74.1591848,40.63636376615317,2015,5,940069,171161,1,BURGLARY
-74.16748297,40.63653039040764,2015,5,937766,171226,2,FELONY ASSAULT
-74.13030943,40.63042470504242,2015,5,948080,168984,1,FELONY ASSAULT
-74.16882382,40.62106974766772,2015,5,937383,165594,1,FELONY ASSAULT
-74.13025265,40.63825291240633,2015,5,948100,171836,4,FELONY ASSAULT
-74.14935471,40.62301530216007,2015,5,942789,166293,2,GRAND LARCENY
-74.19263912,40.58903339815944,2015,5,930746,153936,1,GRAND LARCENY
-74.19280529,40.60169216129696,2015,5,930710,158548,1,GRAND LARCENY
-74.16906784,40.58230729549554,2015,5,937288,151472,1,GRAND LARCENY
-74.16232969,40.63169596704809,2015,5,939193,169462,1,GRAND LARCENY
-74.1583363,40.61890530239553,2015,5,940293,164800,1,GRAND LARCENY
-74.15844454,40.585596990468375,2015,5,940241,152665,1,GRAND LARCENY
-74.1934582,40.58715731872847,2015,5,930517,153253,1,GRAND LARCENY
-74.14877306,40.63195584918724,2015,5,942956,169550,1,GRAND LARCENY OF MOTOR VEHICLE
-74.12149984,40.60019768178625,2015,5,950510,157968,1,ROBBERY
-74.10847751,40.56640845253188,2015,5,954111,145653,1,BURGLARY
-74.11345952,40.566793402307546,2015,5,952727,145795,1,GRAND LARCENY
-74.14138923,40.56481909379137,2015,5,944966,145087,1,GRAND LARCENY
-74.06221879,40.59596043486452,2015,5,966971,156407,1,GRAND LARCENY
-74.11143568,40.57047891535464,2015,5,953291,147137,1,GRAND LARCENY
-74.13827137,40.567817476413445,2015,5,945834,146178,1,GRAND LARCENY
-77.51958437,40.11238529747836,2015,5,0,0,4,ROBBERY
-73.79679799,40.704697156194165,2015,5,1040590,196082,1,GRAND LARCENY
-74.00490244,40.717274505163424,2015,5,982891,200599,1,BURGLARY
-74.01008827,40.70674801,2015,5,981453,196764,1,GRAND LARCENY
-74.01274561,40.70211183378374,2015,5,980716,195075,1,GRAND LARCENY
-74.01111929,40.703569472781375,2015,5,981167,195606,1,GRAND LARCENY
-74.00904321,40.71352491109359,2015,5,981743,199233,1,GRAND LARCENY
-74.00337319,40.72284642109142,2015,5,983315,202629,1,GRAND LARCENY
-73.99944804,40.72092788304531,2015,5,984403,201930,1,BURGLARY
-73.99853198,40.708765839009246,2015,5,984657,197499,1,FELONY ASSAULT
-73.99511916,40.71786737424449,2015,5,985603,200815,2,GRAND LARCENY
-73.99314935,40.719483937295415,2015,5,986149,201404,1,GRAND LARCENY
-73.99643213,40.72034319544366,2015,5,985239,201717,1,GRAND LARCENY
-73.99365696,40.73046025072906,2015,5,986008,205403,5,BURGLARY
-74.00180062,40.73711643968694,2015,5,983751,207828,1,BURGLARY
-73.99263567,40.73223330160058,2015,5,986291,206049,4,GRAND LARCENY
-73.99405728,40.73244747459237,2015,5,985897,206127,1,GRAND LARCENY
-73.99989897,40.72942565,2015,5,984278,205026,1,GRAND LARCENY
-74.00353249,40.733512538406536,2015,5,983271,206515,1,GRAND LARCENY
-73.99813094,40.73277972804868,2015,5,984768,206248,1,GRAND LARCENY
-74.00854527,40.74053884,2015,5,981882,209075,2,GRAND LARCENY
-73.99862161,40.73490966401838,2015,5,984632,207024,1,ROBBERY
-73.98629584,40.71582456040594,2015,5,988049,200071,1,BURGLARY
-73.98747791,40.72181376044962,2015,5,987721,202253,1,GRAND LARCENY
-73.99004786,40.713014310447605,2015,5,987009,199047,1,GRAND LARCENY
-73.98939042,40.71890999754336,2015,5,987191,201195,1,GRAND LARCENY
-73.98281791,40.717685041394574,2015,5,989013,200749,1,GRAND LARCENY
-73.98716242,40.71149617146644,2015,5,987809,198494,1,GRAND LARCENY
-73.98656159,40.72171759059719,2015,5,987975,202218,1,GRAND LARCENY
-73.99340127,40.72554986761661,2015,5,986079,203614,1,BURGLARY
-73.98819912,40.72358695039021,2015,5,987521,202899,1,GRAND LARCENY
-73.99419222,40.75740823478687,2015,5,985859,215221,1,BURGLARY
-74.00084447,40.744606876802266,2015,5,984016,210557,1,BURGLARY
-74.00039337,40.74522719265159,2015,5,984141,210783,1,BURGLARY
-74.0029844,40.74168093734886,2015,5,983423,209491,1,FELONY ASSAULT
-73.99778049,40.74626743193996,2015,5,984865,211162,2,FELONY ASSAULT
-73.99585247,40.75978525505901,2015,5,985399,216087,1,GRAND LARCENY
-74.00212196,40.74285022026631,2015,5,983662,209917,1,GRAND LARCENY
-73.99722128,40.74193620432672,2015,5,985020,209584,1,GRAND LARCENY
-74.00084447,40.744606876802266,2015,5,984016,210557,2,GRAND LARCENY
-74.0067276,40.75125171952658,2015,5,982386,212978,1,GRAND LARCENY
-74.00448206,40.74231218148794,2015,5,983008,209721,1,GRAND LARCENY
-73.99244022,40.73762398486384,2015,5,986345,208013,1,BURGLARY
-73.98993637,40.73470337602006,2015,5,987039,206949,1,FELONY ASSAULT
-73.97973417,40.73947515758714,2015,5,989866,208688,1,GRAND LARCENY
-73.994038,40.74631121500477,2015,5,985902,211178,1,GRAND LARCENY
-73.9849491,40.73714841,2015,5,988421,207840,1,GRAND LARCENY
-73.98066194,40.73821822065549,2015,5,989609,208230,1,GRAND LARCENY
-73.98307651,40.736360403236674,2015,5,988940,207553,1,GRAND LARCENY
-73.98838431,40.737437004021125,2015,5,987469,207945,1,GRAND LARCENY
-73.99003689,40.73814256022624,2015,5,987011,208202,1,GRAND LARCENY
-73.98748277,40.734318869943365,2015,5,987719,206809,1,GRAND LARCENY
-73.98879184,40.73876001502776,2015,5,987356,208427,1,GRAND LARCENY
-73.9761269,40.73577179507798,2015,5,990866,207339,1,GRAND LARCENY
-73.98137795,40.73277823749573,2015,5,989411,206248,1,GRAND LARCENY
-73.97650728,40.74176641198984,2015,5,990760,209523,1,ROBBERY
-73.98155208,40.75546087970902,2015,5,989361,214512,1,BURGLARY
-73.99013991,40.74911059082947,2015,5,986982,212198,1,FELONY ASSAULT
-73.97855677,40.753788810806725,2015,5,990191,213903,1,GRAND LARCENY
-73.99133802,40.75001371,2015,5,986650,212527,1,GRAND LARCENY
-73.98967424,40.74972537356045,2015,5,987111,212422,1,GRAND LARCENY
-73.99506989,40.74998373716913,2015,5,985616,212516,1,GRAND LARCENY
-73.98478716,40.75102035263332,2015,5,988465,212894,1,GRAND LARCENY
-73.98768438,40.75634551,2015,5,987662,214834,1,GRAND LARCENY
-73.99670843,40.75028846263389,2015,5,985162,212627,1,GRAND LARCENY
-73.98954308,40.75756984652004,2015,5,987147,215280,1,GRAND LARCENY
-73.98628383,40.756636291295806,2015,5,988050,214940,1,ROBBERY
-73.9904998,40.75625794130576,2015,5,986882,214802,2,ROBBERY
-73.98954308,40.75756984652004,2015,5,987147,215280,1,ROBBERY
-73.96686287,40.752902231988365,2015,5,993431,213581,1,GRAND LARCENY
-73.97242382,40.74662096954406,2015,5,991891,211292,1,GRAND LARCENY
-73.97561321,40.74918528419415,2015,5,991007,212226,2,GRAND LARCENY
-73.97098718,40.75550810872524,2015,5,992288,214530,1,GRAND LARCENY
-73.96928178,40.75928718031842,2015,5,992760,215907,1,GRAND LARCENY
-73.9743664,40.74414290936439,2015,5,991353,210389,1,GRAND LARCENY OF MOTOR VEHICLE
-73.98661079,40.764140458687805,2015,5,987959,217674,1,BURGLARY
-73.98980985,40.759760176340734,2015,5,987073,216078,1,FELONY ASSAULT
-73.99164337,40.76136050938559,2015,5,986565,216661,1,FELONY ASSAULT
-73.97378486,40.76379241664496,2015,5,991512,217548,1,GRAND LARCENY
-73.9940219,40.76480531,2015,5,985906,217916,1,GRAND LARCENY
-73.98337623,40.76441176683228,2015,5,988855,217773,2,GRAND LARCENY
-73.97867908,40.75506788514936,2015,5,990157,214369,1,GRAND LARCENY
-73.98429608,40.76731583225553,2015,5,988600,218831,2,GRAND LARCENY
-73.98903553,40.77101355,2015,5,987287,220178,1,GRAND LARCENY
-73.99310845,40.76605686026197,2015,5,986159,218372,1,GRAND LARCENY OF MOTOR VEHICLE
-73.97369431,40.75542092687329,2015,5,991538,214498,1,ROBBERY
-73.95667505,40.77312760514965,2015,5,996250,220951,1,BURGLARY
-73.95962425,40.77396033,2015,5,995433,221254,1,BURGLARY
-73.96750032,40.76316501393385,2015,5,993253,217320,1,GRAND LARCENY
-73.95492935,40.76523031759672,2015,5,996735,218074,1,GRAND LARCENY
-73.95624913,40.767462301155554,2015,5,996369,218887,1,GRAND LARCENY
-73.95478271,40.77915981102409,2015,5,996773,223149,2,GRAND LARCENY
-73.96555757,40.76439409409861,2015,5,993791,217768,1,GRAND LARCENY
-73.9552699,40.768801358635606,2015,5,996640,219375,1,GRAND LARCENY
-73.96055289,40.77268983978395,2015,5,995176,220791,1,GRAND LARCENY
-73.97878827,40.77487945129128,2015,5,990125,221587,1,GRAND LARCENY
-73.97242189,40.78614524230254,2015,5,991887,225692,1,GRAND LARCENY
-73.98011759,40.78479641813699,2015,5,989756,225200,1,GRAND LARCENY
-73.97859754,40.78415662292157,2015,5,990177,224967,1,GRAND LARCENY
-73.98599063,40.77773233,2015,5,988130,222626,1,GRAND LARCENY OF MOTOR VEHICLE
-73.94842976,40.79063013,2015,5,998530,227329,2,BURGLARY
-73.94349808,40.79318041845326,2015,5,999895,228259,1,BURGLARY
-73.94219988,40.79094830846663,2015,5,1000255,227446,1,FELONY ASSAULT
-73.94774773,40.79457125676439,2015,5,998718,228765,2,FELONY ASSAULT
-73.93936166,40.79059278,2015,5,1001041,227317,1,FELONY ASSAULT
-73.95414328,40.79012202556934,2015,5,996948,227143,1,GRAND LARCENY
-73.9388916,40.79123205397585,2015,5,1001171,227550,1,GRAND LARCENY
-73.9444174,40.78646725125894,2015,5,999642,225813,1,GRAND LARCENY
-73.94499498,40.78671180962972,2015,5,999482,225902,1,GRAND LARCENY OF MOTOR VEHICLE
-73.94124539,40.79626711322068,2015,5,1000518,229384,1,ROBBERY
-73.94501271,40.787107059658624,2015,5,999477,226046,1,ROBBERY
-73.96123078,40.79899010408056,2015,5,994984,230373,1,BURGLARY
-73.96792254,40.80092993787148,2015,5,993131,231079,1,GRAND LARCENY
-73.96262461,40.79957793613204,2015,5,994598,230587,1,GRAND LARCENY
-73.96692057,40.80386925634267,2015,5,993408,232150,1,GRAND LARCENY
-73.96922772,40.79815537436743,2015,5,992770,230068,1,GRAND LARCENY
-73.96592815,40.795047413479416,2015,5,993684,228936,2,GRAND LARCENY
-73.96640883,40.79438881950063,2015,5,993551,228696,1,GRAND LARCENY
-73.97519938,40.794391046148384,2015,5,991117,228696,1,GRAND LARCENY OF MOTOR VEHICLE
-73.97861008,40.790085247589744,2015,5,990173,227127,1,GRAND LARCENY OF MOTOR VEHICLE
-73.96650201,40.79582159529581,2015,5,993525,229218,1,ROBBERY
-73.94082103,40.79828427176388,2015,5,1000635,230119,1,BURGLARY
-73.92748942,40.78883478286662,2015,5,1004329,226679,1,BURGLARY
-73.93375281,40.79826395785771,2015,5,1002592,230113,1,FELONY ASSAULT
-73.93881893,40.79957324869207,2015,5,1001189,230589,1,FELONY ASSAULT
-73.92748942,40.78883478286662,2015,5,1004329,226679,1,FELONY ASSAULT
-73.94235909,40.79893555170823,2015,5,1000209,230356,1,GRAND LARCENY
-73.93714114,40.80922005690751,2015,5,1001651,234104,2,GRAND LARCENY
-73.95202529,40.81259224129128,2015,5,997530,235330,1,FELONY ASSAULT
-73.96020276,40.81485974896256,2015,5,995266,236155,1,GRAND LARCENY
-73.95925696,40.807769801032784,2015,5,995529,233572,1,GRAND LARCENY OF MOTOR VEHICLE
-73.95670735,40.81786121319713,2015,5,996233,237249,1,ROBBERY
-73.95027957,40.80890808386148,2015,5,998014,233988,1,BURGLARY
-73.94829831,40.80643147127314,2015,5,998563,233086,1,FELONY ASSAULT
-73.94334483,40.80775210050297,2015,5,999934,233568,1,FELONY ASSAULT
-73.94753743,40.800200599537405,2015,5,998775,230816,2,FELONY ASSAULT
-73.94857475,40.80863286365673,2015,5,998486,233888,1,GRAND LARCENY
-73.94951474,40.80283642015851,2015,5,998227,231776,1,GRAND LARCENY
-73.94943203,40.80236154625946,2015,5,998250,231603,1,GRAND LARCENY
-73.94527829,40.80228554169493,2015,5,999400,231576,1,GRAND LARCENY
-73.94946891,40.82514000462673,2015,5,998235,239902,1,BURGLARY
-73.94862281,40.830612592369576,2015,5,998468,241896,1,BURGLARY
-73.94923569,40.823001767897495,2015,5,998300,239123,1,FELONY ASSAULT
-73.95311457,40.82014890382061,2015,5,997227,238083,2,GRAND LARCENY
-73.9535811,40.81950133899851,2015,5,997098,237847,1,GRAND LARCENY
-73.95009081,40.82458584276799,2015,5,998063,239700,1,GRAND LARCENY
-73.95295357,40.81791738177627,2015,5,997272,237270,1,ROBBERY
-73.94548778,40.82434222,2015,5,999337,239612,1,ROBBERY
-73.94583823,40.81994260640485,2015,5,999241,238009,1,FELONY ASSAULT
-73.944125,40.81215776187952,2015,5,999717,235173,1,FELONY ASSAULT
-73.93962691,40.81270169390553,2015,5,1000962,235372,1,GRAND LARCENY
-73.94106437,40.84163448264555,2015,5,1000557,245913,2,FELONY ASSAULT
-73.9349265,40.84643442167639,2015,5,1002254,247663,1,FELONY ASSAULT
-73.94543593,40.83469800596558,2015,5,999349,243385,1,GRAND LARCENY
-73.93728612,40.84320795,2015,5,1001602,246487,2,GRAND LARCENY
-73.94106437,40.84163448264555,2015,5,1000557,245913,2,GRAND LARCENY
-73.9372025,40.83607989624084,2015,5,1001627,243890,1,GRAND LARCENY
-73.94249434,40.83469108735728,2015,5,1000163,243383,1,GRAND LARCENY
-73.92982324,40.84961254411188,2015,5,1003665,248822,1,BURGLARY
-73.91929575,40.86605465569526,2015,5,1006572,254815,1,FELONY ASSAULT
-73.92030637,40.86446068865025,2015,5,1006293,254234,3,FELONY ASSAULT
-73.92314346,40.86217627922731,2015,5,1005509,253401,3,FELONY ASSAULT
-73.92197016,40.86384701336137,2015,5,1005833,254010,1,FELONY ASSAULT
-73.93446562,40.84831153976537,2015,5,1002381,248347,1,GRAND LARCENY
-73.93251122,40.857977258387045,2015,5,1002919,251869,1,GRAND LARCENY
-73.93173774,40.85080215008493,2015,5,1003135,249255,1,GRAND LARCENY OF MOTOR VEHICLE
-73.92755072,40.85528718692301,2015,5,1004292,250890,1,GRAND LARCENY OF MOTOR VEHICLE
-73.92321926,40.80592070075414,2015,5,1005506,232905,1,BURGLARY
-73.91021601,40.81347302188625,2015,5,1009103,235660,1,FELONY ASSAULT
-73.92510932,40.81476269814561,2015,5,1004980,236126,1,GRAND LARCENY
-73.9179731,40.81572947340682,2015,5,1006955,236480,1,GRAND LARCENY
-73.91046018,40.803841973239706,2015,5,1009039,232151,1,GRAND LARCENY OF MOTOR VEHICLE
-73.91744948,40.812635798117874,2015,5,1007101,235353,1,GRAND LARCENY OF MOTOR VEHICLE
-73.90378764,40.817044209292334,2015,5,1010881,236963,1,ROBBERY
-73.91847427,40.8106466,2015,5,1006818,234628,1,ROBBERY
-73.91516923,40.80753719082136,2015,5,1007734,233496,1,ROBBERY
-73.89140875,40.82679069246732,2015,5,1014303,240518,1,FELONY ASSAULT
-73.89829675,40.814311243197366,2015,5,1012402,235969,1,FELONY ASSAULT
-73.88716198,40.81892025046254,2015,5,1015482,237652,1,FELONY ASSAULT
-73.88826059,40.82520398295667,2015,5,1015175,239941,2,FELONY ASSAULT
-73.89499277,40.82704103623293,2015,5,1013311,240608,2,GRAND LARCENY
-73.89175193,40.82239946620012,2015,5,1014210,238918,1,GRAND LARCENY
-73.90106854,40.82100802907225,2015,5,1011632,238408,1,GRAND LARCENY
-73.90432499,40.81268329314621,2015,5,1010734,235374,1,ROBBERY
-73.89829675,40.814311243197366,2015,5,1012402,235969,1,ROBBERY
-73.89688743,40.82155879931339,2015,5,1012789,238610,1,ROBBERY
-73.89110496,40.83578483714575,2015,5,1014383,243795,1,BURGLARY
-73.89807317,40.82820481509535,2015,5,1012458,241031,1,BURGLARY
-73.90588549,40.82299374819636,2015,5,1010298,239130,1,BURGLARY
-73.90714273,40.830847401253166,2015,5,1009947,241991,1,FELONY ASSAULT
-73.88856286,40.83242013452105,2015,5,1015088,242570,1,FELONY ASSAULT
-73.90432822,40.8230007,2015,5,1010729,239133,1,FELONY ASSAULT
